player,team_id,role,prediction_period_id,target_cutoff,prior_role_adjusted_kp,source_cutoff,latest_source_match_timestamp
Smoothie,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,SUP,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,0.026554267523417198,2020-02-08 21:30:18+00:00,2020-02-04T02:11:50Z
Stixxay,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,BOT,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,0.09989204847909741,2020-02-08 21:30:18+00:00,2020-02-04T02:11:50Z
Ruin,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,TOP,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,0.5002388031558633,2020-02-08 21:30:18+00:00,2020-02-04T02:11:50Z
Crown,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,MID,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,0.15174846364488107,2020-02-08 21:30:18+00:00,2020-02-04T02:11:50Z
Bang,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,0.19350294544615135,2020-02-08 21:30:18+00:00,2020-02-02T20:39:07Z
Kumo,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,-0.45301975810413947,2020-02-08 21:30:18+00:00,2020-02-02T20:39:07Z
Zeyzal,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,-0.06838795159364165,2020-02-08 21:30:18+00:00,2020-02-02T20:39:07Z
Svenskeren,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,-0.06577253000252742,2020-02-08 21:30:18+00:00,2020-02-02T20:39:07Z
Jiizuke,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,-0.44832129414189265,2020-02-08 21:30:18+00:00,2020-02-02T20:39:07Z
Zven,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,0.31778444742531553,2020-02-08 21:30:18+00:00,2020-02-02T21:43:55Z
Nisqy,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,-0.08934506205977957,2020-02-08 21:30:18+00:00,2020-02-02T21:43:55Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,-0.18243978070325023,2020-02-08 21:30:18+00:00,2020-02-02T21:43:55Z
Licorice,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,-0.03251598779329442,2020-02-08 21:30:18+00:00,2020-02-02T21:43:55Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,0.10501496377908857,2020-02-08 21:30:18+00:00,2020-02-02T21:43:55Z
Armao,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.43335533979137425,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
Froggen,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.06350335733038003,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
Johnsun,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.17186939456031716,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
Huni,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.09852658063919816,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
aphromoo,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.02727353193900282,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
V1per,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.2523847983657472,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
WildTurtle,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.5042672374741864,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
Santorin,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.04009702621326053,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
PowerOfEvil,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.0007248084973223847,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
Ignar,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.022954424418358814,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
Stunt,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.16621859269069586,2020-02-15 21:33:19+00:00,2020-02-09T19:18:31Z
Ryoma,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.10432318004493561,2020-02-15 21:33:19+00:00,2020-02-09T19:18:31Z
Cody Sun,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.3568294639567273,2020-02-15 21:33:19+00:00,2020-02-09T19:18:31Z
Meteos,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.3752063774316078,2020-02-15 21:33:19+00:00,2020-02-09T19:18:31Z
Ssumday,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.014955626417968904,2020-02-15 21:33:19+00:00,2020-02-09T19:18:31Z
Hauntzer,oe:team:87ee02298073abc2d55060f097d4041,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.25944402873773115,2020-02-15 21:33:19+00:00,2020-02-11T01:05:22Z
FBI,oe:team:87ee02298073abc2d55060f097d4041,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.23406358483853773,2020-02-15 21:33:19+00:00,2020-02-11T01:05:22Z
Goldenglue,oe:team:87ee02298073abc2d55060f097d4041,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.10400425357013585,2020-02-15 21:33:19+00:00,2020-02-11T01:05:22Z
Closer,oe:team:87ee02298073abc2d55060f097d4041,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.18825491436967304,2020-02-15 21:33:19+00:00,2020-02-11T01:05:22Z
Keith,oe:team:87ee02298073abc2d55060f097d4041,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.4536212227521815,2020-02-15 21:33:19+00:00,2020-02-11T01:05:22Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.09519199261551867,2020-02-15 21:33:19+00:00,2020-02-11T01:05:22Z
Impact,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.03543845169471921,2020-02-15 21:33:19+00:00,2020-02-11T01:05:22Z
Jensen,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.0676962166769495,2020-02-15 21:33:19+00:00,2020-02-11T01:05:22Z
Broxah,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.0,2020-02-15 21:33:19+00:00,
Doublelift,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.1673967890087167,2020-02-15 21:33:19+00:00,2020-02-11T01:05:22Z
Bjergsen,oe:team:a22510a4756fa424cb0771b13261139,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.14838122320107175,2020-02-15 21:33:19+00:00,2020-02-09T20:43:48Z
BrokenBlade,oe:team:a22510a4756fa424cb0771b13261139,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.39317187436235557,2020-02-15 21:33:19+00:00,2020-02-09T20:43:48Z
Biofrost,oe:team:a22510a4756fa424cb0771b13261139,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.020396980302062558,2020-02-15 21:33:19+00:00,2020-02-09T20:43:48Z
Dardoch,oe:team:a22510a4756fa424cb0771b13261139,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.08574146981461195,2020-02-15 21:33:19+00:00,2020-02-09T20:43:48Z
Kobbe,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.18086163145656298,2020-02-15 21:33:19+00:00,2020-02-09T20:43:48Z
Altec,oe:team:c334c629fea759876e9e04afbe4aee7,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.11486020964385071,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
Xmithie,oe:team:c334c629fea759876e9e04afbe4aee7,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.31656992326972483,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
Eika,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.8654627964481106,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
Hakuho,oe:team:c334c629fea759876e9e04afbe4aee7,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.37930364925148186,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
sOAZ,oe:team:c334c629fea759876e9e04afbe4aee7,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.3313643976285586,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
Griffin,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.28759624062553973,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
Smoothie,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.05844152696942037,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
Stixxay,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.05530371080167247,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
Ruin,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.5189639591224097,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
Crown,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.088329423168381,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
Bang,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.1356144448950224,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
Kumo,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.49965179744548205,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
Zeyzal,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.10373372752824417,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
Svenskeren,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.004126740706508624,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
Jiizuke,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.27232560255458066,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
Zven,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.16179360517768313,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
Nisqy,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.15652251874379466,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.2783317562507825,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
Licorice,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,-0.03013838587169904,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.16660625490810255,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
Armao,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.3841033243495504,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
Froggen,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.19814811586669154,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
Johnsun,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.2567612673912671,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
Huni,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.0040249099716155815,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
aphromoo,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.07500678755291243,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
V1per,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.03743625379288173,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
WildTurtle,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.45378359427753023,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
Santorin,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.020756015457893108,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
PowerOfEvil,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.013176057719464215,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
Ignar,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.1359176020632607,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
Stunt,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.06193744760355173,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
Ryoma,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.24133403191538275,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
Cody Sun,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.34117829467173394,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
Meteos,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.5681353884818219,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
Ssumday,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.2706000050827318,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
Hauntzer,oe:team:87ee02298073abc2d55060f097d4041,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.309693353853583,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
FBI,oe:team:87ee02298073abc2d55060f097d4041,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.2701082905868899,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
Goldenglue,oe:team:87ee02298073abc2d55060f097d4041,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.05800974692998275,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
Closer,oe:team:87ee02298073abc2d55060f097d4041,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.12625168772597684,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
Keith,oe:team:87ee02298073abc2d55060f097d4041,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.6495593880391443,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.1305440326025759,2020-02-22 21:37:14+00:00,2020-02-16T20:41:06Z
Impact,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.2664663045743965,2020-02-22 21:37:14+00:00,2020-02-16T20:41:06Z
Jensen,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.07802535856095319,2020-02-22 21:37:14+00:00,2020-02-16T20:41:06Z
Broxah,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.17948135958387487,2020-02-22 21:37:14+00:00,2020-02-16T20:41:06Z
Doublelift,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.028148170010237582,2020-02-22 21:37:14+00:00,2020-02-16T20:41:06Z
Bjergsen,oe:team:a22510a4756fa424cb0771b13261139,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.05669562098465774,2020-02-22 21:37:14+00:00,2020-02-16T21:32:03Z
BrokenBlade,oe:team:a22510a4756fa424cb0771b13261139,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.3093298769328707,2020-02-22 21:37:14+00:00,2020-02-16T21:32:03Z
Biofrost,oe:team:a22510a4756fa424cb0771b13261139,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.12228473912166084,2020-02-22 21:37:14+00:00,2020-02-16T21:32:03Z
Dardoch,oe:team:a22510a4756fa424cb0771b13261139,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.0395751659661488,2020-02-22 21:37:14+00:00,2020-02-16T21:32:03Z
Kobbe,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.055454013119406294,2020-02-22 21:37:14+00:00,2020-02-16T21:32:03Z
Altec,oe:team:c334c629fea759876e9e04afbe4aee7,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.009902045093846196,2020-02-22 21:37:14+00:00,2020-02-16T22:42:31Z
Xmithie,oe:team:c334c629fea759876e9e04afbe4aee7,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.1958052617575558,2020-02-22 21:37:14+00:00,2020-02-16T22:42:31Z
Eika,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.6730865063866256,2020-02-22 21:37:14+00:00,2020-02-16T22:42:31Z
Hakuho,oe:team:c334c629fea759876e9e04afbe4aee7,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.214320367505411,2020-02-22 21:37:14+00:00,2020-02-16T22:42:31Z
sOAZ,oe:team:c334c629fea759876e9e04afbe4aee7,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.18804461571301687,2020-02-22 21:37:14+00:00,2020-02-16T22:42:31Z
Griffin,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.40196252977721564,2020-02-22 21:37:14+00:00,2020-02-16T20:41:06Z
Smoothie,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.12325733670382052,2020-02-22 21:37:14+00:00,2020-02-16T20:41:06Z
Stixxay,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.17611716285889767,2020-02-22 21:37:14+00:00,2020-02-16T20:41:06Z
Ruin,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.5954937374913022,2020-02-22 21:37:14+00:00,2020-02-16T20:41:06Z
Pobelter,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.0,2020-02-22 21:37:14+00:00,
Bang,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.07811022125416747,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Kumo,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.4474571256331814,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Zeyzal,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.04274602459451215,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Svenskeren,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.06111428533346245,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Jiizuke,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.09154150485117296,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Zven,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.04883114879233373,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Nisqy,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.10194146587320901,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.29832412232746236,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Licorice,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,-0.04983446651559385,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.03575537412159772,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Armao,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,-0.205067818666943,2020-02-29 21:26:53+00:00,2020-02-25T00:20:16Z
Froggen,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,0.28427232485739373,2020-02-29 21:26:53+00:00,2020-02-25T00:20:16Z
Johnsun,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,-0.1463263931585234,2020-02-29 21:26:53+00:00,2020-02-25T00:20:16Z
Huni,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,0.15343971510450272,2020-02-29 21:26:53+00:00,2020-02-25T00:20:16Z
aphromoo,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,0.06014554629722081,2020-02-29 21:26:53+00:00,2020-02-25T00:20:16Z
V1per,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,-0.03284976192621127,2020-02-29 21:26:53+00:00,2020-02-23T22:43:55Z
WildTurtle,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,-0.37899448187379886,2020-02-29 21:26:53+00:00,2020-02-23T22:43:55Z
Santorin,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,-0.11184585753879628,2020-02-29 21:26:53+00:00,2020-02-23T22:43:55Z
PowerOfEvil,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,0.055287679486011036,2020-02-29 21:26:53+00:00,2020-02-23T22:43:55Z
Ignar,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,0.18922065753354833,2020-02-29 21:26:53+00:00,2020-02-23T22:43:55Z
Stunt,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,-0.0752876666472866,2020-02-29 21:26:53+00:00,2020-02-23T21:48:34Z
Ryoma,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,0.2276289436617799,2020-02-29 21:26:53+00:00,2020-02-23T21:48:34Z
Cody Sun,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,0.15193259712698953,2020-02-29 21:26:53+00:00,2020-02-23T21:48:34Z
