player,team_id,role,prediction_period_id,target_cutoff,roster_continuity,team_change,role_change,source_cutoff,latest_source_match_timestamp
Stixxay,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,BOT,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,1.0,False,False,2020-02-08 21:30:18+00:00,2020-02-04T02:11:50Z
Ruin,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,TOP,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,1.0,False,False,2020-02-08 21:30:18+00:00,2020-02-04T02:11:50Z
Crown,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,MID,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,1.0,False,False,2020-02-08 21:30:18+00:00,2020-02-04T02:11:50Z
Bang,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,1.0,False,False,2020-02-08 21:30:18+00:00,2020-02-02T20:39:07Z
Kumo,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,1.0,False,False,2020-02-08 21:30:18+00:00,2020-02-02T20:39:07Z
Zeyzal,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,1.0,False,False,2020-02-08 21:30:18+00:00,2020-02-02T20:39:07Z
Svenskeren,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,1.0,False,False,2020-02-08 21:30:18+00:00,2020-02-02T20:39:07Z
Jiizuke,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,1.0,False,False,2020-02-08 21:30:18+00:00,2020-02-02T20:39:07Z
Zven,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,1.0,False,False,2020-02-08 21:30:18+00:00,2020-02-02T21:43:55Z
Nisqy,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,1.0,False,False,2020-02-08 21:30:18+00:00,2020-02-02T21:43:55Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,1.0,False,False,2020-02-08 21:30:18+00:00,2020-02-02T21:43:55Z
Licorice,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,1.0,False,False,2020-02-08 21:30:18+00:00,2020-02-02T21:43:55Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:bd2e80371da37619c695,2020-02-08 21:30:18+00:00,1.0,False,False,2020-02-08 21:30:18+00:00,2020-02-02T21:43:55Z
Armao,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
Froggen,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
Johnsun,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
Huni,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
aphromoo,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
V1per,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
WildTurtle,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
Santorin,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
PowerOfEvil,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
Ignar,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
Stunt,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T19:18:31Z
Ryoma,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T19:18:31Z
Cody Sun,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T19:18:31Z
Meteos,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T19:18:31Z
Ssumday,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T19:18:31Z
Hauntzer,oe:team:87ee02298073abc2d55060f097d4041,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-11T01:05:22Z
FBI,oe:team:87ee02298073abc2d55060f097d4041,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-11T01:05:22Z
Goldenglue,oe:team:87ee02298073abc2d55060f097d4041,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-11T01:05:22Z
Closer,oe:team:87ee02298073abc2d55060f097d4041,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-11T01:05:22Z
Keith,oe:team:87ee02298073abc2d55060f097d4041,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-11T01:05:22Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.8,False,False,2020-02-15 21:33:19+00:00,2020-02-11T01:05:22Z
Impact,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.8,False,False,2020-02-15 21:33:19+00:00,2020-02-11T01:05:22Z
Jensen,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.8,False,False,2020-02-15 21:33:19+00:00,2020-02-11T01:05:22Z
Broxah,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.8,False,False,2020-02-15 21:33:19+00:00,
Doublelift,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,0.8,False,False,2020-02-15 21:33:19+00:00,2020-02-11T01:05:22Z
Bjergsen,oe:team:a22510a4756fa424cb0771b13261139,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T20:43:48Z
BrokenBlade,oe:team:a22510a4756fa424cb0771b13261139,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T20:43:48Z
Biofrost,oe:team:a22510a4756fa424cb0771b13261139,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T20:43:48Z
Dardoch,oe:team:a22510a4756fa424cb0771b13261139,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T20:43:48Z
Kobbe,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T20:43:48Z
Altec,oe:team:c334c629fea759876e9e04afbe4aee7,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
Xmithie,oe:team:c334c629fea759876e9e04afbe4aee7,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
Eika,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
Hakuho,oe:team:c334c629fea759876e9e04afbe4aee7,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
sOAZ,oe:team:c334c629fea759876e9e04afbe4aee7,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
Griffin,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
Smoothie,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
Stixxay,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
Ruin,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
Crown,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-11T02:07:52Z
Bang,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
Kumo,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
Zeyzal,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
Svenskeren,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
Jiizuke,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T22:34:42Z
Zven,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
Nisqy,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
Licorice,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:94dc307a169a4236f643,2020-02-15 21:33:19+00:00,1.0,False,False,2020-02-15 21:33:19+00:00,2020-02-09T21:42:17Z
Armao,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
Froggen,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
Johnsun,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
Huni,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
aphromoo,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
V1per,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
WildTurtle,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
Santorin,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
PowerOfEvil,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
Ignar,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
Stunt,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
Ryoma,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
Cody Sun,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
Meteos,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
Ssumday,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T00:12:52Z
Hauntzer,oe:team:87ee02298073abc2d55060f097d4041,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
FBI,oe:team:87ee02298073abc2d55060f097d4041,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
Goldenglue,oe:team:87ee02298073abc2d55060f097d4041,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
Closer,oe:team:87ee02298073abc2d55060f097d4041,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
Keith,oe:team:87ee02298073abc2d55060f097d4041,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T19:02:07Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T20:41:06Z
Impact,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T20:41:06Z
Jensen,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T20:41:06Z
Broxah,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T20:41:06Z
Doublelift,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T20:41:06Z
Bjergsen,oe:team:a22510a4756fa424cb0771b13261139,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T21:32:03Z
BrokenBlade,oe:team:a22510a4756fa424cb0771b13261139,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T21:32:03Z
Biofrost,oe:team:a22510a4756fa424cb0771b13261139,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T21:32:03Z
Dardoch,oe:team:a22510a4756fa424cb0771b13261139,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T21:32:03Z
Kobbe,oe:team:a22510a4756fa424cb0771b13261139,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T21:32:03Z
Altec,oe:team:c334c629fea759876e9e04afbe4aee7,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T22:42:31Z
Xmithie,oe:team:c334c629fea759876e9e04afbe4aee7,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T22:42:31Z
Eika,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T22:42:31Z
Hakuho,oe:team:c334c629fea759876e9e04afbe4aee7,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T22:42:31Z
sOAZ,oe:team:c334c629fea759876e9e04afbe4aee7,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-16T22:42:31Z
Griffin,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.8,False,False,2020-02-22 21:37:14+00:00,2020-02-16T20:41:06Z
Smoothie,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.8,False,False,2020-02-22 21:37:14+00:00,2020-02-16T20:41:06Z
Stixxay,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.8,False,False,2020-02-22 21:37:14+00:00,2020-02-16T20:41:06Z
Ruin,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.8,False,False,2020-02-22 21:37:14+00:00,2020-02-16T20:41:06Z
Pobelter,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,0.8,False,False,2020-02-22 21:37:14+00:00,
Bang,oe:team:f7f7324c151aa6ed770b244ce08e027,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Kumo,oe:team:f7f7324c151aa6ed770b244ce08e027,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Zeyzal,oe:team:f7f7324c151aa6ed770b244ce08e027,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Svenskeren,oe:team:f7f7324c151aa6ed770b244ce08e027,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Jiizuke,oe:team:f7f7324c151aa6ed770b244ce08e027,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Zven,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Nisqy,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Licorice,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:90cc39f891e2dbcab3ef,2020-02-22 21:37:14+00:00,1.0,False,False,2020-02-22 21:37:14+00:00,2020-02-18T02:07:45Z
Armao,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,1.0,False,False,2020-02-29 21:26:53+00:00,2020-02-25T00:20:16Z
Froggen,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,1.0,False,False,2020-02-29 21:26:53+00:00,2020-02-25T00:20:16Z
Johnsun,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,1.0,False,False,2020-02-29 21:26:53+00:00,2020-02-25T00:20:16Z
Huni,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,1.0,False,False,2020-02-29 21:26:53+00:00,2020-02-25T00:20:16Z
aphromoo,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,1.0,False,False,2020-02-29 21:26:53+00:00,2020-02-25T00:20:16Z
V1per,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,1.0,False,False,2020-02-29 21:26:53+00:00,2020-02-23T22:43:55Z
WildTurtle,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,1.0,False,False,2020-02-29 21:26:53+00:00,2020-02-23T22:43:55Z
Santorin,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,1.0,False,False,2020-02-29 21:26:53+00:00,2020-02-23T22:43:55Z
PowerOfEvil,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,1.0,False,False,2020-02-29 21:26:53+00:00,2020-02-23T22:43:55Z
Ignar,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,1.0,False,False,2020-02-29 21:26:53+00:00,2020-02-23T22:43:55Z
Stunt,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,1.0,False,False,2020-02-29 21:26:53+00:00,2020-02-23T21:48:34Z
Ryoma,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,1.0,False,False,2020-02-29 21:26:53+00:00,2020-02-23T21:48:34Z
Cody Sun,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,1.0,False,False,2020-02-29 21:26:53+00:00,2020-02-23T21:48:34Z
Meteos,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,1.0,False,False,2020-02-29 21:26:53+00:00,2020-02-23T21:48:34Z
Ssumday,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:cb03c621696fc2e91764,2020-02-29 21:26:53+00:00,1.0,False,False,2020-02-29 21:26:53+00:00,2020-02-23T21:48:34Z
